id_geoinfo,ordem,autor_original,autor_padronizado,instituicao_original,instituicao_padronizada
83LX3pFwXQZ3V9uMbiY/LHU82,2,"Rodrigues, Alexandre L.",Alexandre L. Rodrigues,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/LHU82,3,"Lopes, Danilo L.",Danilo L. Lopes,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/LHTbc,1,"Schimiguel, Juliano",Juliano Schimiguel,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/LHTbc,2,"Baranauskas, M. Cecília C.",M. Cecília C. Baranauskas,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/LHTbc,3,"Medeiros, Claudia Bauzer",Claudia Bauzer Medeiros,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/LHUag,1,"Silva, Adler C. G. da",Adler C. G. da Silva,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/LHUag,2,"Wu, Shin-Ting",Shin-Ting Wu,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/LHTj8,1,"Simőes, Taynăna C.",Taynăna C. Simőes,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/LHTj8,2,"Assunçăo, Renato M.",Renato M. Assunçăo,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/LHUnF,1,"Sousa, Lirisnei Gomes de",Lirisnei Gomes de Sousa,Universidade Federal do Rio Grande do Norte (UFRN),Universidade Federal do Rio Grande do Norte (UFRN)
83LX3pFwXQZ3V9uMbiY/LHUnF,2,"Leite, Jair C.",Jair C. Leite,Universidade Federal do Rio Grande do Norte (UFRN),Universidade Federal do Rio Grande do Norte (UFRN)
83LX3pFwXQZ3V9uMbiY/LHUMt,1,"Vidal, Vânia",Vânia Vidal,Universidade Federal do Ceará (UFC),Universidade Federal do Ceará (UFC)
83LX3pFwXQZ3V9uMbiY/LHUMt,2,"Lemos, Fernando",Fernando Lemos,Universidade Federal do Ceará (UFC),Universidade Federal do Ceará (UFC)
83LX3pFwXQZ3V9uMbiY/LHUMt,3,"Feitosa, Fábio",Fábio Feitosa,Universidade Federal do Ceará (UFC),Universidade Federal do Ceará (UFC)
83LX3pFwXQZ3V9uMbiY/LHTK3,1,"Yamamoto, Missae",Missae Yamamoto,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/LHTK3,2,"Camara, Gilberto",Gilberto Camara,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/LHTK3,3,"Lorena, Luiz Antonio Nogueira",Luiz Antonio Nogueira Lorena,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/LHS6r,1,"Zhou, Panfeng",Panfeng Zhou,Northeastern University,Northeastern University
83LX3pFwXQZ3V9uMbiY/LHS6r,2,"Gong, Jun",Jun Gong,Northeastern University,Northeastern University
83LX3pFwXQZ3V9uMbiY/MdK47,1,"Aguiar, Marilton S. de",Marilton S. de Aguiar,Universidade Católica de Pelotas (UCPEL),Universidade Católica de Pelotas (UCPEL)
83LX3pFwXQZ3V9uMbiY/MdK47,2,"Dimuro, Gracaliz P.",Gracaliz P. Dimuro,Universidade Católica de Pelotas (UCPEL),Universidade Católica de Pelotas (UCPEL)
83LX3pFwXQZ3V9uMbiY/MdK47,3,"Costa, Antônio C. da R.",Antônio C. da R. Costa,Universidade Católica de Pelotas (UCPEL),Universidade Católica de Pelotas (UCPEL)
83LX3pFwXQZ3V9uMbiY/MdK47,4,"Silva, Rafael K. S.",Rafael K. S. Silva,Universidade Católica de Pelotas (UCPEL),Universidade Católica de Pelotas (UCPEL)
83LX3pFwXQZ3V9uMbiY/MdK47,5,"Costa, Fabia A. da",Fabia A. da Costa,Universidade Católica de Pelotas (UCPEL),Universidade Católica de Pelotas (UCPEL)
83LX3pFwXQZ3V9uMbiY/MdK47,6,"Kreinovich, Vladik",Vladik Kreinovich,"Department of Computer Science, UTEP","Department of Computer Science, UTEP"
83LX3pFwXQZ3V9uMbiY/MdFRL,1,"Aragăo, Paulo",Paulo Aragăo,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/MdFRL,2,"Medeiros, Cláudia M. Bauzer",Cláudia M. Bauzer Medeiros,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/MdJMR,1,"Azevedo, Leonardo Guerreiro",Leonardo Guerreiro Azevedo,Universidade Federal do Rio de Janeiro (UFRJ),Universidade Federal do Rio de Janeiro (UFRJ)
83LX3pFwXQZ3V9uMbiY/MdJMR,2,"Monteiro, Rodrigo Salvador",Rodrigo Salvador Monteiro,Universidade Federal do Rio de Janeiro (UFRJ),Universidade Federal do Rio de Janeiro (UFRJ)
83LX3pFwXQZ3V9uMbiY/MdJMR,3,"Zimbrăo, Geraldo",Geraldo Zimbrăo,Universidade Federal do Rio de Janeiro (UFRJ),Universidade Federal do Rio de Janeiro (UFRJ)
83LX3pFwXQZ3V9uMbiY/MdJMR,4,"Souza, Jano Moreira de",Jano Moreira de Souza,Universidade Federal do Rio de Janeiro (UFRJ),Universidade Federal do Rio de Janeiro (UFRJ)
83LX3pFwXQZ3V9uMbiY/MdHbz,1,"Brauner, Daniela F.",Daniela F. Brauner,Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio),Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
83LX3pFwXQZ3V9uMbiY/MdHbz,2,"Casanova, Marco A.",Marco A. Casanova,Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio),Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
83LX3pFwXQZ3V9uMbiY/MdHbz,3,"Lucena, Carlos J. P. de",Carlos J. P. de Lucena,Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio),Pontifícia Universidade Católica do Rio de Janeiro (PUC-Rio)
83LX3pFwXQZ3V9uMbiY/Mc9St,1,"Campos, Jorge",Jorge Campos,Universidade Salvador (Unifacs),Universidade Salvador (Unifacs)
83LX3pFwXQZ3V9uMbiY/Mc9St,2,"Hornsby, Kathleen",Kathleen Hornsby,University of Maine,University of Maine
83LX3pFwXQZ3V9uMbiY/MdFGH,1,"Chelghoum, Nadjim",Nadjim Chelghoum,University of Versailles,University of Versailles
83LX3pFwXQZ3V9uMbiY/MdFGH,2,"Zeitouni, Karine",Karine Zeitouni,University of Versailles,University of Versailles
83LX3pFwXQZ3V9uMbiY/MdHuF,1,"Coelho, Alexandre",Alexandre Coelho,Universidade do Estado do Rio de Janeiro (UERJ),Universidade do Estado do Rio de Janeiro (UERJ)
83LX3pFwXQZ3V9uMbiY/MdHuF,2,"Nascimento, Marcio",Marcio Nascimento,Universidade do Estado do Rio de Janeiro (UERJ),Universidade do Estado do Rio de Janeiro (UERJ)
83LX3pFwXQZ3V9uMbiY/MdHuF,3,"Bentes, Cristiana",Cristiana Bentes,Universidade do Estado do Rio de Janeiro (UERJ),Universidade do Estado do Rio de Janeiro (UERJ)
83LX3pFwXQZ3V9uMbiY/MdHuF,4,"Castro, Maria Clicia Stelling de",Maria Clicia Stelling de Castro,Universidade do Estado do Rio de Janeiro (UERJ),Universidade do Estado do Rio de Janeiro (UERJ)
83LX3pFwXQZ3V9uMbiY/MdHuF,5,"Farias, Ricardo",Ricardo Farias,Universidade Federal do Rio de Janeiro (UFRJ),Universidade Federal do Rio de Janeiro (UFRJ)
83LX3pFwXQZ3V9uMbiY/MdJiz,1,"Daltio, Jaudete",Jaudete Daltio,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
83LX3pFwXQZ3V9uMbiY/MdJiz,2,"Andrade, Marcus Vinícius Alvim",Marcus Vinícius Alvim Andrade,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
83LX3pFwXQZ3V9uMbiY/MdJiz,3,"Queiroz, Gilberto Ribeiro de",Gilberto Ribeiro de Queiroz,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/Mc9ry,1,"Essid, Mehdi",Mehdi Essid,Université Paul Cézanne Aix-Marseille III,Université Paul Cézanne Aix-Marseille III
83LX3pFwXQZ3V9uMbiY/Mc9ry,2,"Boucelma, Omar",Omar Boucelma,Université Paul Cézanne Aix-Marseille III,Université Paul Cézanne Aix-Marseille III
83LX3pFwXQZ3V9uMbiY/Mc9AB,1,"Feitosa, Flávia F.",Flávia F. Feitosa,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/Mc9AB,2,"Câmara, Gilberto",Gilberto Câmara,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/Mc9AB,3,"Monteiro, Antônio M. V.",Antônio M. V. Monteiro,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/Mc9AB,4,"Koschitzki, Thomas",Thomas Koschitzki,Martin-Luther Universität Halle-Wittenberg. Institut für Geographie.,Martin-Luther Universität Halle-Wittenberg. Institut für Geographie.
83LX3pFwXQZ3V9uMbiY/Mc9AB,5,"Silva, Marcelino P. S.",Marcelino P. S. Silva,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/MdHf2,1,"Hess, Guillermo Nudelman",Guillermo Nudelman Hess,Universidade Federal do Rio Grande do Sul (UFRGS),Universidade Federal do Rio Grande do Sul (UFRGS)
83LX3pFwXQZ3V9uMbiY/MdHf2,2,"Iochpe, Cirano",Cirano Iochpe,Universidade Federal do Rio Grande do Sul (UFRGS),Universidade Federal do Rio Grande do Sul (UFRGS)
83LX3pFwXQZ3V9uMbiY/MdH5T,1,"Iochpe, Cirano",Cirano Iochpe,Universidade Federal do Rio Grande do Sul (UFRGS),Universidade Federal do Rio Grande do Sul (UFRGS)
83LX3pFwXQZ3V9uMbiY/MdH5T,2,"Wagner, Flavio Rech",Flavio Rech Wagner,Universidade Federal do Rio Grande do Sul (UFRGS),Universidade Federal do Rio Grande do Sul (UFRGS)
83LX3pFwXQZ3V9uMbiY/MdH5T,3,"Bastos, André Dias",André Dias Bastos,Universidade Federal do Rio Grande do Sul (UFRGS),Universidade Federal do Rio Grande do Sul (UFRGS)
83LX3pFwXQZ3V9uMbiY/MdH5T,4,"Hess, Guillermo Nudelman",Guillermo Nudelman Hess,Universidade Federal do Rio Grande do Sul (UFRGS),Universidade Federal do Rio Grande do Sul (UFRGS)
83LX3pFwXQZ3V9uMbiY/MdH5T,5,"Almeida, Marcia Aparecida da Silva",Marcia Aparecida da Silva Almeida,Universidade Federal do Rio Grande do Sul (UFRGS),Universidade Federal do Rio Grande do Sul (UFRGS)
83LX3pFwXQZ3V9uMbiY/MdGuu,1,"Kirchner, Kathrin",Kathrin Kirchner,University of Jena,University of Jena
83LX3pFwXQZ3V9uMbiY/MdGuu,2,"Ruhland, Johannes",Johannes Ruhland,University of Jena,University of Jena
83LX3pFwXQZ3V9uMbiY/Mc8yb,1,"Mandolesi, Gustavo Henrique",Gustavo Henrique Mandolesi,CPqD Telecom & IT Solutions,CPqD Telecom & IT Solutions
83LX3pFwXQZ3V9uMbiY/Mc8yb,2,"Tambascia, Cláudia de Andrade",Cláudia de Andrade Tambascia,CPqD Telecom & IT Solutions,CPqD Telecom & IT Solutions
83LX3pFwXQZ3V9uMbiY/Mc8yb,3,"Gatto, Sandro Danilo",Sandro Danilo Gatto,CPqD Telecom & IT Solutions,CPqD Telecom & IT Solutions
83LX3pFwXQZ3V9uMbiY/Mc8yb,4,"Braga, Alexandre Melo",Alexandre Melo Braga,CPqD Telecom & IT Solutions,CPqD Telecom & IT Solutions
83LX3pFwXQZ3V9uMbiY/MdJTx,1,"Manica, Heloise",Heloise Manica,Universidade Federal de Santa Catarina (UFSC),Universidade Federal de Santa Catarina (UFSC)
83LX3pFwXQZ3V9uMbiY/MdJTx,2,"Camargo, Murilo S. de",Murilo S. de Camargo,Universidade de Brasília (UnB),Universidade de Brasília (UnB)
83LX3pFwXQZ3V9uMbiY/MdJTx,3,"Ciferri, Cristina Dutra de Aguiar",Cristina Dutra de Aguiar Ciferri,Universidade Estadual de Maringá (UEM),Universidade Estadual de Maringá (UEM)
83LX3pFwXQZ3V9uMbiY/MdJTx,4,"Ciferri, Ricardo Rodrigues",Ricardo Rodrigues Ciferri,Universidade Estadual de Maringá (UEM),Universidade Estadual de Maringá (UEM)
83LX3pFwXQZ3V9uMbiY/MdHjv,1,"Mathiak, Brigitte",Brigitte Mathiak,Institut für Informationssysteme - TU Braunschweig,Institut für Informationssysteme - TU Braunschweig
83LX3pFwXQZ3V9uMbiY/MdHjv,2,"Kupfer, Andreas",Andreas Kupfer,Institut für Informationssysteme - TU Braunschweig,Institut für Informationssysteme - TU Braunschweig
83LX3pFwXQZ3V9uMbiY/MdHjv,3,"Neumann, Karl",Karl Neumann,Institut für Informationssysteme - TU Braunschweig,Institut für Informationssysteme - TU Braunschweig
83LX3pFwXQZ3V9uMbiY/MdJcT,1,"Mello, Flávio",Flávio Mello,Universidade Federal do Rio de Janeiro (UFRJ),Universidade Federal do Rio de Janeiro (UFRJ)
83LX3pFwXQZ3V9uMbiY/MdJcT,2,"Strauss, Edilberto",Edilberto Strauss,Universidade Federal do Rio de Janeiro (UFRJ),Universidade Federal do Rio de Janeiro (UFRJ)
83LX3pFwXQZ3V9uMbiY/MdJcT,3,"Oliveira, Antônio",Antônio Oliveira,Universidade Federal do Rio de Janeiro (UFRJ),Universidade Federal do Rio de Janeiro (UFRJ)
83LX3pFwXQZ3V9uMbiY/MdJcT,4,"Gesualdi, Aline",Aline Gesualdi,Universidade Federal do Rio de Janeiro (UFRJ),Universidade Federal do Rio de Janeiro (UFRJ)
83LX3pFwXQZ3V9uMbiY/MdJHn,1,"Mendes, Joăo B.",Joăo B. Mendes,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
83LX3pFwXQZ3V9uMbiY/MdJHn,2,"Ferreira, Cristiano D.",Cristiano D. Ferreira,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
83LX3pFwXQZ3V9uMbiY/MdJHn,3,"Andrade, Marcus V. A.",Marcus V. A. Andrade,Universidade Federal de Viçosa (UFV),Universidade Federal de Viçosa (UFV)
83LX3pFwXQZ3V9uMbiY/Mc9P7,1,"Namikawa, Laércio M.",Laércio M. Namikawa,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/Mc9P7,2,"Renschler, Chris S.",Chris S. Renschler,University at Buffalo,University at Buffalo
83LX3pFwXQZ3V9uMbiY/MdGsf,1,"Nicklas, Daniela",Daniela Nicklas,"Universität Stuttgart, Institute of Parallel and Distributed System","Universität Stuttgart, Institute of Parallel and Distributed System"
83LX3pFwXQZ3V9uMbiY/MdGsf,2,"Hönle, Nicola",Nicola Hönle,Universität Stuttgart,Universität Stuttgart
83LX3pFwXQZ3V9uMbiY/MdGsf,3,"Moltenbrey, Michael",Michael Moltenbrey,Universität Stuttgart,Universität Stuttgart
83LX3pFwXQZ3V9uMbiY/MdGsf,4,"Mitschang, Bernhard",Bernhard Mitschang,Universität Stuttgart,Universität Stuttgart
83LX3pFwXQZ3V9uMbiY/MdHzf,1,"Nóbrega, Eduardo",Eduardo Nóbrega,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/MdHzf,2,"Rolim, José Tiago",José Tiago Rolim,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/MdHzf,3,"Times, Valéria",Valéria Times,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/MdM4u,1,"Pedrosa, Bianca Maria",Bianca Maria Pedrosa,Universidade Metodista de Piracicaba (UNIMEP),Universidade Metodista de Piracicaba (UNIMEP)
83LX3pFwXQZ3V9uMbiY/MdM4u,2,"Camolesi Jr., Luiz",Luiz Camolesi Jr.,Universidade Metodista de Piracicaba (UNIMEP),Universidade Metodista de Piracicaba (UNIMEP)
83LX3pFwXQZ3V9uMbiY/MdM4u,3,"Câmara, Gilberto",Gilberto Câmara,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/MdM4u,4,"Vieira, Marina Teresa Pires",Marina Teresa Pires Vieira,Universidade Metodista de Piracicaba (UNIMEP),Universidade Metodista de Piracicaba (UNIMEP)
83LX3pFwXQZ3V9uMbiY/MdJ7h,1,"Queiroz-Neto, J. P.",J. P. Queiroz-Neto,Centro Federal de Educaçăo Tecnológica do Amazonas (CEFET/AM),Centro Federal de Educaçăo Tecnológica do Amazonas (CEFET/AM)
83LX3pFwXQZ3V9uMbiY/MdJ7h,2,"Campos, M. F. M.",M. F. M. Campos,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/MdJ7h,3,"Nelson, B. W.",B. W. Nelson,INPA - Instituto Nacional de Pesquisas da Amazônia,INPA - Instituto Nacional de Pesquisas da Amazônia
83LX3pFwXQZ3V9uMbiY/MdJ7h,4,"Pio, J. L. S.",J. L. S. Pio,Universidade Federal do Amazonas (UFA),Universidade Federal do Amazonas (UFA)
83LX3pFwXQZ3V9uMbiY/Mekum,1,"Rocha, Lourena",Lourena Rocha,Instituto Nacional de Matemática Pura e Aplicada (IMPA),Instituto Nacional de Matemática Pura e Aplicada (IMPA)
83LX3pFwXQZ3V9uMbiY/Mekum,2,"Pinheiro, Sérgio",Sérgio Pinheiro,Instituto Nacional de Matemática Pura e Aplicada (IMPA),Instituto Nacional de Matemática Pura e Aplicada (IMPA)
83LX3pFwXQZ3V9uMbiY/Mekum,3,"Vieira, Marcelo B.",Marcelo B. Vieira,Instituto Nacional de Matemática Pura e Aplicada (IMPA),Instituto Nacional de Matemática Pura e Aplicada (IMPA)
83LX3pFwXQZ3V9uMbiY/Mekum,4,"Velho, Luiz",Luiz Velho,Instituto Nacional de Matemática Pura e Aplicada (IMPA),Instituto Nacional de Matemática Pura e Aplicada (IMPA)
83LX3pFwXQZ3V9uMbiY/MdFLa,1,"Rodrigues, Luiz Carlos de Abreu",Luiz Carlos de Abreu Rodrigues,Centro Federal de Educaçăo Tecnológica do Paraná (CEFET/PR),Centro Federal de Educaçăo Tecnológica do Paraná (CEFET/PR)
83LX3pFwXQZ3V9uMbiY/MdFLa,2,"Silva, Hideson Alves da",Hideson Alves da Silva,Centro Federal de Educaçăo Tecnológica do Paraná (CEFET/PR),Centro Federal de Educaçăo Tecnológica do Paraná (CEFET/PR)
83LX3pFwXQZ3V9uMbiY/MekBa,1,"Santanchč, André",André Santanchč,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/MekBa,2,"Medeiros, Claudia Bauzer",Claudia Bauzer Medeiros,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/MdGTa,1,"Schimiguel, Juliano",Juliano Schimiguel,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/MdGTa,2,"Baranauskas, M. Cecília C.",M. Cecília C. Baranauskas,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/MdGTa,3,"Medeiros, Claudia Bauzer",Claudia Bauzer Medeiros,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/MdHME,1,"Schuenck, Michael",Michael Schuenck,Universidade Federal do Rio Grande do Norte (UFRN),Universidade Federal do Rio Grande do Norte (UFRN)
83LX3pFwXQZ3V9uMbiY/MdHME,2,"Soares, Valéria Gonçalves",Valéria Gonçalves Soares,Universidade Federal do Rio Grande do Norte (UFRN),Universidade Federal do Rio Grande do Norte (UFRN)
83LX3pFwXQZ3V9uMbiY/Mc9Hq,1,"Silva, Marcos Aurélio Santos da",Marcos Aurélio Santos da Silva,Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA),Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)
83LX3pFwXQZ3V9uMbiY/Mc9Hq,2,"Monteiro, Antônio Miguel Vieira",Antônio Miguel Vieira Monteiro,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/Mc9Hq,3,"Medeiros, José Simeăo",José Simeăo Medeiros,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/MdHR7,1,"Silva, Grace Kelly de Castro",Grace Kelly de Castro Silva,Centro de Pesquisa e Desenvolvimento em Telecomunicaçőes (CPqD),Centro de Pesquisa e Desenvolvimento em Telecomunicaçőes (CPqD)
83LX3pFwXQZ3V9uMbiY/MdHR7,2,"Pereira, Patrícia Maria",Patrícia Maria Pereira,Centro de Pesquisa e Desenvolvimento em Telecomunicaçőes (CPqD),Centro de Pesquisa e Desenvolvimento em Telecomunicaçőes (CPqD)
83LX3pFwXQZ3V9uMbiY/MdHR7,3,"Magalhăes, Geovane Cayres",Geovane Cayres Magalhăes,Centro de Pesquisa e Desenvolvimento em Telecomunicaçőes (CPqD),Centro de Pesquisa e Desenvolvimento em Telecomunicaçőes (CPqD)
83LX3pFwXQZ3V9uMbiY/Mc4v6,1,"Silva, Joel da",Joel da Silva,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/Mc4v6,2,"Times, Valéria C.",Valéria C. Times,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/Mc4v6,3,"Fidalgo, Robson",Robson Fidalgo,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/Mc4v6,4,"Barros, Roberto",Roberto Barros,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/MekpM,1,"Silva, Joel da",Joel da Silva,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/MekpM,2,"Times, Valéria C.",Valéria C. Times,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/MekpM,3,"Salgado, Ana C.",Ana C. Salgado,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/MekpM,4,"Fidalgo, Robson",Robson Fidalgo,Universidade Federal de Pernambuco (UFPE),Universidade Federal de Pernambuco (UFPE)
83LX3pFwXQZ3V9uMbiY/Mekki,1,"Souza, Ligiane A. de",Ligiane A. de Souza,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/Mekki,2,"Delboni, Tiago M.",Tiago M. Delboni,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/Mekki,3,"Borges, Karla A. V.",Karla A. V. Borges,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/Mekki,4,"Davis Junior, Clodoveu A.",Clodoveu A. Davis Junior,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/Mekki,5,"Laender, Alberto H. F.",Alberto H. F. Laender,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/Mc8Q3,1,"Vidal, Vânia",Vânia Vidal,Universidade Federal do Ceará (UFC),Universidade Federal do Ceará (UFC)
83LX3pFwXQZ3V9uMbiY/Mc8Q3,2,"Teixeira, Marcel",Marcel Teixeira,Universidade Federal do Ceará (UFC),Universidade Federal do Ceará (UFC)
83LX3pFwXQZ3V9uMbiY/Mc8Q3,3,"Feitosa, Fábio",Fábio Feitosa,Universidade Federal do Ceará (UFC),Universidade Federal do Ceará (UFC)
83LX3pFwXQZ3V9uMbiY/MhU9d,1,"Aguiar, Ana Paula Dutra de",Ana Paula Dutra de Aguiar,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/MhU9d,2,"Câmara, Gilberto",Gilberto Câmara,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/MhU9d,3,"Monteiro, Antônio Miguel Vieira",Antônio Miguel Vieira Monteiro,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/MhU9d,4,"Souza, Ricardo Cartaxo Modesto De",Ricardo Cartaxo Modesto De Souza,Instituto Nacional de Pesquisas Espaciais (INPE),Instituto Nacional de Pesquisas Espaciais (INPE)
83LX3pFwXQZ3V9uMbiY/MhUeP,1,"Assuncăo, Renato M.",Renato M. Assuncăo,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/MhUeP,2,"Tavares, Andréa Iabrudi",Andréa Iabrudi Tavares,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/MhUeP,3,"Kulldorff, Martin",Martin Kulldorff,Harvard Medical School,Harvard Medical School
83LX3pFwXQZ3V9uMbiY/MioRd,1,"Borges, Karla A. V.",Karla A. V. Borges,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/MioRd,2,"Laender, Alberto H. F.",Alberto H. F. Laender,Universidade Federal de Minas Gerais (UFMG),Universidade Federal de Minas Gerais (UFMG)
83LX3pFwXQZ3V9uMbiY/MioRd,3,"Medeiros, Claudia B.",Claudia B. Medeiros,Universidade Estadual de Campinas (UNICAMP),Universidade Estadual de Campinas (UNICAMP)
83LX3pFwXQZ3V9uMbiY/MioRd,4,"Silva, Altigran S. da",Altigran S. da Silva,Universidade Federal do Amazonas (UFA),Universidade Federal do Amazonas (UFA)
